,time,user_id,creative_id,click_times,ad_id,product_id,product_category,advertiser_id,industry,age,gender
463,75,458264,3637545,1,3131463,9410,3,18165,247,3,1
464,81,458264,1413610,1,1233321,27006,3,397,161,3,1
465,72,458264,3153702,1,2713204,\N,5,18786,203,3,1
466,75,458264,3047327,1,2620512,\N,18,10990,6,3,1
467,9,458264,499306,1,444522,8886,3,34326,247,3,1
468,16,458264,857831,1,756055,8886,3,34326,247,3,1
469,12,458264,712166,1,630317,9079,3,37410,247,3,1
470,77,458264,70379,1,65040,9016,3,21054,247,3,1
471,10,458264,555450,2,494191,8144,3,38530,255,3,1
472,9,547777,567330,1,504423,30673,3,32638,319,1,1
473,51,547777,95238,1,86828,1377,2,10334,5,1,1
474,74,547777,37295,1,36047,1377,2,10334,5,1,1
475,52,547777,1779084,1,1540563,\N,18,14681,297,1,1
476,44,547777,71647,1,66173,1377,2,10334,5,1,1
477,18,547777,672335,1,596152,2031,2,23188,238,1,1
478,14,547777,39714,1,38066,129,2,18562,6,1,1
479,86,547777,4089042,1,3509332,\N,18,39111,319,1,1
480,66,547777,2246416,1,1938779,27031,3,32735,317,1,1
481,57,547777,2597281,1,2236098,26858,3,2092,60,1,1
482,55,547777,45131,1,42334,27218,3,8733,6,1,1
483,62,547777,2554116,1,2199375,9152,3,47608,247,1,1
484,64,547777,2986816,1,2568941,8933,3,54639,322,1,1
485,53,547777,4023,1,5071,5759,3,7689,6,1,1
486,44,547777,1779185,1,1540659,\N,18,14681,6,1,1
487,43,547777,922088,1,812196,\N,18,15912,28,1,1
488,50,547777,1758733,1,1522963,24,3,1229,5,1,1
489,36,547777,1544301,1,1341610,8777,3,10534,247,1,1
490,38,547777,1544301,1,1341610,8777,3,10534,247,1,1
491,23,547777,981233,1,863084,8997,3,18165,247,1,1
492,9,547777,119958,1,108210,8997,3,18165,247,1,1
493,45,547777,2007909,1,1736344,27031,3,32735,317,1,1
494,44,547777,1974749,1,1708464,\N,18,29911,73,1,1
495,83,547777,3862028,1,3318539,\N,18,49406,247,1,1
496,35,547777,1519983,1,1321539,8988,3,48246,253,1,1
497,30,547777,1428108,1,1245014,5143,3,46504,248,1,1
498,65,547777,564520,1,501915,643,3,2623,6,1,1
499,89,547777,3630343,1,3125332,27063,3,25733,319,1,1
500,28,547777,1147275,1,1005528,27031,3,32735,317,1,1
501,73,547777,3523680,1,3034946,\N,18,57540,248,1,1
502,46,547777,1578505,2,1370291,9033,3,30714,322,1,1
503,84,547777,3884307,1,3318979,6193,3,59805,253,1,1
504,84,547777,3629788,2,3124867,27063,3,25733,319,1,1
505,6,547777,442978,1,393886,27031,3,32735,318,1,1
506,58,547777,2547876,1,2194006,8987,3,21405,252,1,1
507,32,547777,1623947,1,1403485,28627,3,46986,255,1,1
508,39,547777,1811248,1,1568325,8593,3,17963,322,1,1
509,35,547777,1699018,1,1471602,8555,3,18891,322,1,1
510,37,547777,1699018,1,1471602,8555,3,18891,322,1,1
511,20,547777,712591,1,630691,27031,3,1835,317,1,1
512,77,547777,2672595,1,2299853,8807,3,51429,250,1,1
513,40,547777,1791555,1,1551419,9120,3,25186,247,1,1
514,9,547777,328574,2,295268,9113,3,19747,247,1,1
515,29,547777,1289168,1,1127428,27218,3,2339,6,1,1
516,61,547777,2672123,1,2299446,643,3,2623,6,1,1
517,46,547777,69339,1,64099,27063,3,17243,319,1,1
518,49,547777,1106516,1,970888,26858,3,8891,60,1,1
519,37,547777,499782,1,444922,6732,3,29514,247,1,1
520,59,547777,2584029,1,2225041,9007,3,50722,248,1,1
521,74,547777,3203541,1,2756279,8639,3,57550,258,1,1
522,88,547777,4174182,1,3580885,\N,18,55910,247,1,1
523,74,547777,59912,1,55575,477,6,31204,312,1,1
524,17,547777,20285,1,21300,26858,3,23,60,1,1
525,36,547777,1706898,1,1478331,28627,3,46986,255,1,1
526,70,547777,1887722,2,1634232,8497,3,42243,247,1,1
527,72,547777,1887722,2,1634232,8497,3,42243,247,1,1
528,71,547777,2572699,1,2215357,27031,3,42171,317,1,1
529,4,547777,241605,1,217072,27031,3,32735,318,1,1
530,80,547777,3718848,1,3199402,\N,18,39338,247,1,1
531,27,547777,907003,1,799338,27031,3,32508,317,1,1
532,86,547777,3697209,1,3181316,\N,18,39338,247,1,1
533,46,547777,2117742,1,1829195,31099,3,45105,253,1,1
534,85,547777,4139112,1,3551036,\N,18,49406,247,1,1
535,45,547777,2001676,1,1731148,8702,3,46087,247,1,1
536,49,547777,2313256,1,1995273,9374,3,13245,247,1,1
537,25,547777,1131439,1,991859,9044,3,35416,253,1,1
538,64,547777,2912256,1,2503357,9431,3,45656,247,1,1
539,84,547777,3671888,1,3160187,9143,3,48247,253,1,1
540,89,547777,3549274,1,3056162,9458,3,7793,247,1,1
541,56,547777,1865466,1,1615039,29039,3,31669,319,1,1
542,17,547777,171242,1,153561,8736,3,10535,247,1,1
543,15,547777,751408,1,664352,7897,3,39449,247,1,1
544,66,547777,2833267,1,2435820,8933,3,54639,322,1,1
545,83,547777,1579060,1,1370830,8748,3,48272,247,1,1
546,10,547777,251666,1,226217,8838,3,32040,247,1,1
547,37,547777,1735249,1,1502498,8907,3,35011,253,1,1
548,51,547777,2271548,1,1959999,9305,3,50865,247,1,1
549,89,547777,4333828,1,3716072,9495,3,9280,247,1,1
550,7,547777,503631,1,448276,9170,3,38063,253,1,1
551,5,547777,436059,1,387986,9120,3,25186,247,1,1
552,47,547777,2030170,2,1754931,30673,3,32638,319,1,1
553,4,547777,276140,1,248604,643,3,10988,6,1,1
554,8,547777,313374,1,281390,9170,3,38063,255,1,1
555,21,547777,914364,1,805609,9079,3,37410,247,1,1
556,49,547777,2353300,1,2029054,9007,3,50724,247,1,1
557,7,547777,295785,1,265674,8803,3,25008,247,1,1
558,19,547777,295785,1,265674,8803,3,25008,247,1,1
559,7,547777,379675,1,339227,8838,3,32040,247,1,1
560,38,547777,85998,1,78713,29992,3,1959,259,1,1
561,5,547777,250489,1,225245,8521,3,36879,247,1,1
562,55,547777,2617571,1,2253088,\N,18,21058,179,1,1
563,40,547777,1875742,1,1623947,8960,3,47423,253,1,1
564,50,547777,2298929,2,1983165,9087,3,43239,254,1,1
565,52,547777,2395728,1,2065100,\N,18,35403,54,1,1
566,11,547777,26814,1,27212,26858,3,8891,60,1,1
567,62,547777,2860585,1,2459362,8748,3,48272,247,1,1
568,17,547777,92883,1,84795,8803,3,25008,247,1,1
569,61,547777,2880958,1,2476699,9146,3,33304,247,1,1
570,74,547777,3477732,1,2994724,\N,18,10989,6,1,1
571,47,547777,2244173,1,1936954,9379,3,24156,258,1,1
572,60,547777,2817035,1,2421783,1873,2,52400,322,1,1
573,37,547777,49881,1,46633,8800,3,17759,247,1,1
574,78,547777,2424677,1,2089379,9152,3,47608,247,1,1
575,61,547777,2884309,2,2479505,8582,3,51440,247,1,1
576,64,547777,3009665,1,2588436,8800,3,19558,247,1,1
577,75,547777,3570321,1,3074113,\N,18,49406,258,1,1
578,4,547777,362325,1,327244,27813,3,34028,26,1,1
579,20,547777,1143685,1,1002440,9037,3,36841,258,1,1
580,65,547777,3119158,1,2683719,\N,18,28731,40,1,1
581,34,547777,1711844,1,1482577,8622,3,31634,255,1,1
582,47,547777,2267328,1,1956381,8555,3,18891,322,1,1
583,5,547777,309568,1,277856,9014,3,6620,259,1,1
584,34,547777,1708432,1,1479702,8555,3,18891,322,1,1
585,38,547777,1791798,1,1551628,5143,3,46594,247,1,1
586,43,547777,2006119,1,1734894,8777,3,14375,247,1,1
587,70,547777,3143403,1,2704420,23,2,15479,319,1,1
588,73,547777,3339564,1,2873032,9124,3,35069,247,1,1
589,80,547777,3731239,1,3209669,9227,3,24615,247,1,1
590,36,547777,932341,1,821063,27240,3,32447,21,1,1
591,2,547777,283028,1,254671,26858,3,8891,60,1,1
592,14,547777,721532,1,638510,528,3,34194,247,1,1
593,21,547777,1159181,1,1015209,528,3,34194,247,1,1
594,52,547777,2463209,1,2122063,9374,3,34870,247,1,1
595,47,547777,2237401,1,1931279,9389,3,15876,259,1,1
596,5,547777,140048,1,125818,280,3,35145,253,1,1
597,60,547777,2792916,1,2400984,8748,3,48272,247,1,1
598,74,547777,3420382,1,2944278,643,3,10985,6,1,1
599,3,547777,286866,1,258147,27031,3,1835,317,1,1
600,11,547777,16377,1,17728,740,3,12258,237,1,1
601,20,547777,1005982,1,884321,8988,3,41525,251,1,1
602,2,547777,103924,1,94418,8808,3,21932,247,1,1
603,29,547777,1569538,1,1362802,161,2,676,231,1,1
604,60,547777,2846179,1,2446927,9286,3,48057,247,1,1
605,88,547777,3021422,1,2598589,27152,3,20501,322,1,1
606,37,547777,1645517,1,1426711,8733,3,33431,320,1,1
607,56,547777,2612805,1,2248997,8777,3,10534,247,1,1
608,44,547777,116395,1,105194,27218,3,8733,6,1,1
609,11,547777,639399,1,567815,9037,3,36856,258,1,1
610,24,547777,690579,1,611850,8748,3,27330,247,1,1
611,29,547777,1501235,1,1305356,8724,3,32905,253,1,1
612,20,547777,1066870,1,936534,9170,3,38063,253,1,1
613,40,547777,1780459,1,1541834,8997,3,18165,247,1,1
614,69,547777,2919987,1,2510374,8624,3,56328,247,1,1
615,74,547777,3556401,1,3062269,27009,3,32132,6,1,1
616,79,547777,3671291,1,3159684,9438,3,16053,248,1,1
617,64,547777,2730071,1,2348005,9213,3,9067,247,1,1
618,59,547777,2809816,1,2415640,528,3,34194,247,1,1
619,17,547777,646406,1,573887,9144,3,33288,253,1,1
620,18,547777,943573,1,831032,9195,3,33974,247,1,1
621,71,547777,1400932,1,1222471,\N,18,14133,25,1,1
622,9,552747,567330,1,504423,30673,3,32638,319,2,1
623,21,552747,311867,1,280017,\N,18,13732,6,2,1
624,29,552747,304118,1,273087,\N,18,13732,6,2,1
625,43,552747,1393232,1,1215994,1261,2,918,6,2,1
626,7,552747,58755,1,54552,\N,18,25144,54,2,1
627,84,552747,4089042,1,3509332,\N,18,39111,319,2,1
628,27,552747,1324030,1,1147412,\N,18,39793,322,2,1
629,66,552747,1328382,1,1161392,\N,18,38767,322,2,1
630,6,552747,333302,2,299395,27031,3,1835,317,2,1
631,71,552747,24991,1,25565,\N,5,7283,289,2,1
632,89,552747,436804,1,388589,1687,2,24661,5,2,1
633,89,552747,3733221,1,3211329,1246,2,16639,81,2,1
634,33,552747,342087,2,307092,\N,18,30907,322,2,1
635,84,552747,2759343,1,2372991,1567,2,16320,6,2,1
636,27,552747,1322019,1,1155930,\N,18,39805,322,2,1
637,82,552747,2477051,1,2133744,8857,3,17673,247,2,1
638,80,552747,2477051,1,2133744,8857,3,17673,247,2,1
639,27,552747,1368129,1,1195487,\N,18,38761,322,2,1
640,25,552747,17936,1,19177,\N,18,10372,54,2,1
641,47,552747,17936,1,19177,\N,18,10372,54,2,1
642,29,552747,1203283,1,1053133,1380,2,26404,238,2,1
643,80,552747,3756316,1,3230278,\N,18,59885,82,2,1
644,83,552747,3756316,1,3230278,\N,18,59885,82,2,1
645,12,552747,552064,2,491126,8518,3,35872,21,2,1
646,58,552747,2328819,2,2008403,9121,3,24435,252,2,1
647,74,552747,2093985,1,1808859,2400,2,40575,246,2,1
648,55,552747,75065,1,69193,\N,18,1263,161,2,1
649,90,552747,3982430,1,3420108,1849,2,57777,317,2,1
650,77,552747,2386970,1,2057808,39519,17,36428,\N,2,1
651,77,552747,2337798,1,2015891,41655,17,15975,\N,2,1
652,48,552747,1901635,1,1646207,\N,18,39179,322,2,1
653,1,552747,131958,1,118598,643,3,10987,6,2,1
654,40,552747,475252,1,422727,29664,3,38426,238,2,1
655,33,552747,475252,1,422727,29664,3,38426,238,2,1
656,51,552747,2110627,2,1823069,8987,3,47774,247,2,1
657,63,552747,1966867,1,1701818,154,2,14002,319,2,1
658,48,552747,2026363,1,1751705,\N,18,25144,54,2,1
659,78,552747,3398409,1,2924572,8518,3,35952,21,2,1
660,71,552747,2599206,1,2237725,\N,18,1306,106,2,1
661,37,552747,1650273,1,1430718,9065,3,25491,247,2,1
662,69,552747,332281,1,298500,8969,3,36855,259,2,1
663,51,552747,1975743,1,1709315,\N,18,25144,54,2,1
664,61,552747,1608210,1,1394896,754,3,23062,247,2,1
665,58,552747,2171389,1,1874594,8518,3,35952,21,2,1
666,35,552747,34699,1,33641,8495,3,7838,183,2,1
667,70,552747,3124157,1,2687968,\N,18,43,209,2,1
668,36,552747,1294692,1,1132234,\N,18,7317,54,2,1
669,80,552747,3842037,1,3301748,8777,3,14375,247,2,1
670,13,552747,575949,1,512208,\N,18,21787,73,2,1
671,89,552747,3699009,1,3182887,\N,8,46635,289,2,1
672,83,552747,3708348,1,3190867,5614,3,41281,247,2,1
673,42,552747,72505,1,66905,\N,18,23866,233,2,1
674,80,552747,891411,1,785723,5759,3,7710,6,2,1
675,84,552747,3772842,1,3244123,\N,18,23693,247,2,1
676,10,552747,20238,1,21257,\N,18,17425,27,2,1
677,90,552747,4331178,1,3714052,9360,3,50921,248,2,1
678,51,552747,2315085,1,1996823,\N,18,44941,233,2,1
679,58,552747,2565950,1,2209620,\N,18,7317,54,2,1
680,64,552747,2665660,1,2293860,154,2,14002,319,2,1
681,83,552747,3986824,1,3423718,8518,3,35952,21,2,1
682,51,552747,2006579,1,1735264,11453,8,25564,107,2,1
683,10,552747,497470,1,442854,\N,18,38521,238,2,1
684,91,552747,3323540,1,2859293,\N,18,14421,289,2,1
685,82,552747,3890082,1,3341752,26940,3,23198,57,2,1
686,89,552747,3548635,1,3055586,9458,3,7793,247,2,1
687,68,552747,3182309,1,2737907,9170,3,56242,255,2,1
688,53,552747,2350227,1,2026412,2258,2,32104,322,2,1
689,10,552747,513049,1,456411,8736,3,10535,247,2,1
690,42,552747,2019625,1,1746021,9170,3,42368,253,2,1
691,64,552747,3086038,1,2654384,8518,3,35952,21,2,1
692,90,552747,4263870,1,3657840,8800,3,22364,247,2,1
693,54,552747,2551448,1,2197066,27063,3,25732,319,2,1
694,74,552747,3102009,1,2668462,643,3,2623,6,2,1
695,43,552747,1311681,1,1147068,\N,18,26916,25,2,1
696,56,552747,2705173,1,2327353,\N,18,54783,207,2,1
697,42,552747,2030170,1,1754931,30673,3,32638,319,2,1
698,43,552747,9028,1,10514,5759,3,7710,6,2,1
699,5,552747,260775,1,234658,\N,18,27953,54,2,1
700,79,552747,3644408,1,3137299,9438,3,21052,248,2,1
701,83,552747,3308900,1,2846689,9152,3,49134,247,2,1
702,75,552747,2924007,1,2513826,27063,3,17243,319,2,1
703,69,552747,3266558,1,2810180,1674,2,56377,322,2,1
704,58,552747,2742874,1,2358716,27813,3,36941,29,2,1
705,71,552747,3176657,1,2733156,\N,18,7317,54,2,1
706,89,552747,4016806,1,3448669,9337,3,27398,247,2,1
707,59,552747,2507746,1,2159752,26940,3,31163,57,2,1
708,22,552747,607421,1,539768,\N,18,7317,54,2,1
709,70,552747,3335730,1,2869833,8791,3,56120,319,2,1
710,77,552747,3759037,1,3232694,1674,2,26318,322,2,1
711,87,552747,321807,1,289216,9154,3,16053,248,2,1
712,58,552747,2770034,1,2381981,5053,3,28217,250,2,1
713,7,552747,532511,1,473649,8502,3,24522,6,2,1
714,68,552747,3285225,1,2826408,1261,2,10925,6,2,1
715,58,552747,2526090,1,2175585,13739,8,7555,277,2,1
716,35,552747,1731359,1,1499157,\N,18,27954,40,2,1
717,80,552747,3740331,1,3217367,\N,18,15283,26,2,1
718,67,552747,2619688,1,2254896,8965,3,33297,247,2,1
719,46,552747,2204083,1,1902593,\N,18,33295,133,2,1
720,75,552747,3672864,1,3160999,42850,17,15302,\N,2,1
721,9,553466,567330,1,504423,30673,3,32638,319,1,1
722,85,553466,1779084,1,1540563,\N,18,14681,297,1,1
723,74,553466,291979,1,262385,\N,18,14681,6,1,1
724,73,553466,291979,1,262385,\N,18,14681,6,1,1
725,71,553466,3034313,1,2609492,2727,2,40900,238,1,1
726,91,553466,3034313,1,2609492,2727,2,40900,238,1,1
727,52,553466,133060,1,119569,2147,2,25761,238,1,1
728,21,553466,963788,1,848313,80,2,10686,238,1,1
729,84,553466,1748364,1,1514086,\N,18,14681,297,1,1
730,73,553466,1145367,1,1003786,\N,18,27843,47,1,1
731,84,553466,754390,1,666892,2751,2,38249,238,1,1
732,87,553466,1111825,1,975407,26976,3,891,183,1,1
733,52,553466,1852426,1,1603761,\N,18,34503,47,1,1
734,78,553466,1407732,1,1228228,1036,2,8520,319,1,1
735,61,553466,1441932,1,1256839,3315,2,47237,238,1,1
736,46,553466,305022,1,273882,29,2,817,317,1,1
737,56,553466,519063,1,461631,27006,3,397,161,1,1
738,48,553466,1405746,1,1226542,\N,18,14681,88,1,1
739,21,553466,182549,1,163703,\N,18,14681,88,1,1
740,17,553466,182549,1,163703,\N,18,14681,88,1,1
741,15,553466,182549,1,163703,\N,18,14681,88,1,1
742,77,553466,821105,1,724321,\N,18,34508,47,1,1
743,60,553466,1837001,1,1590601,\N,12,10989,6,1,1
744,58,553466,2540852,2,2188110,992,3,4751,321,1,1
745,35,553466,996428,1,876084,\N,18,14681,297,1,1
746,60,553466,996428,1,876084,\N,18,14681,297,1,1
747,55,553466,1897282,1,1642484,29433,2,32963,238,1,1
748,48,553466,2258918,1,1949280,3499,2,51010,238,1,1
749,58,553466,1779077,1,1540555,\N,18,14681,297,1,1
750,50,553466,1939918,1,1678679,\N,12,13732,295,1,1
751,52,553466,989327,1,869922,1334,2,10200,317,1,1
752,73,553466,1490726,1,1296798,\N,18,14681,6,1,1
753,90,553466,4148145,1,3558729,\N,18,9058,88,1,1
754,56,553466,2340843,1,2018489,\N,5,6974,138,1,1
755,55,553466,1819051,1,1575064,1334,2,29630,317,1,1
756,66,553466,1819051,1,1575064,1334,2,29630,317,1,1
757,55,553466,910926,1,802655,1334,2,29630,317,1,1
758,52,553466,57976,1,53858,154,2,8878,319,1,1
759,46,553466,1441545,1,1256535,3316,2,47113,238,1,1
760,9,553466,58903,1,54673,128,2,16473,317,1,1
761,55,553466,1321385,1,1155409,3315,2,47237,238,1,1
762,52,553466,1321385,1,1155409,3315,2,47237,238,1,1
763,79,553466,1111160,1,974838,143,2,41010,317,1,1
764,55,553466,758539,1,670550,1370,2,28569,319,1,1
765,73,553466,944753,1,832105,128,2,16473,317,1,1
766,25,553466,1218544,1,1066306,1250,2,9736,321,1,1
767,63,553466,2959133,1,2544288,29433,2,20377,238,1,1
768,25,553466,171985,1,154333,1234,2,11990,321,1,1
769,79,553466,2766802,1,2379186,143,2,25203,317,1,1
770,20,553466,900461,1,793696,129,2,38388,6,1,1
771,65,553466,2675604,1,2302393,3294,2,53611,238,1,1
772,74,553466,3444320,1,2965397,\N,18,6866,36,1,1
773,20,553466,1098861,1,964307,\N,5,13589,73,1,1
774,20,553466,447179,1,397591,2727,2,40900,238,1,1
775,12,553466,692971,1,613926,\N,18,10945,319,1,1
776,35,553466,1519983,1,1321539,8988,3,48246,253,1,1
777,32,553466,1291728,2,1129641,8988,3,41525,253,1,1
778,46,553466,1162029,1,1017621,1334,2,29630,317,1,1
779,27,553466,1162029,1,1017621,1334,2,29630,317,1,1
780,28,553466,1162029,1,1017621,1334,2,29630,317,1,1
781,52,553466,1162029,1,1017621,1334,2,29630,317,1,1
782,87,553466,1650767,1,1431121,9140,3,40561,246,1,1
783,4,553466,313410,1,281421,9170,3,38063,253,1,1
784,60,553466,2741140,1,2357195,1261,2,6783,6,1,1
785,84,553466,3896569,1,3347361,3935,2,58102,238,1,1
786,37,553466,1056729,1,927816,\N,18,14681,289,1,1
787,77,553466,2899407,1,2492306,1064,2,54628,242,1,1
788,78,553466,2898713,1,2491708,1064,2,54628,242,1,1
789,6,553466,353379,1,317165,2171,2,37388,322,1,1
790,11,553466,90052,1,82334,1592,2,19553,242,1,1
791,20,553466,90052,1,82334,1592,2,19553,242,1,1
792,87,553466,1918223,1,1660291,8790,3,40665,242,1,1
793,24,553466,648490,1,575690,\N,18,43,138,1,1
794,60,553466,192589,1,172881,154,2,8878,319,1,1
795,88,553466,4237697,1,3635501,\N,5,47312,289,1,1
796,38,553466,766585,1,677388,26858,3,8891,60,1,1
797,75,553466,3264853,1,2808690,164,2,41149,320,1,1
798,78,553466,1177031,1,1030771,1454,2,23575,238,1,1
799,87,553466,2699635,1,2322486,154,2,41733,319,1,1
800,17,553466,713042,1,631066,75,2,30225,319,1,1
801,43,553466,69339,2,64099,27063,3,17243,319,1,1
802,17,553466,664911,1,589706,95,2,15685,6,1,1
803,89,553466,4242154,1,3639330,61,2,60201,238,1,1
804,8,553466,256300,1,230532,4736,3,33420,238,1,1
805,87,553466,2184304,1,1885666,\N,18,45092,247,1,1
806,77,553466,3211347,1,2762797,1261,2,10985,6,1,1
807,66,553466,3020614,1,2597882,3253,2,53799,238,1,1
808,78,553466,2357289,1,2032412,\N,18,49704,47,1,1
809,87,553466,4015021,1,3447134,\N,18,1679,25,1,1
810,22,553466,1096790,1,962539,1377,2,35036,5,1,1
811,89,553466,4288521,1,3678258,\N,18,40090,6,1,1
812,57,553466,2550612,1,2196345,643,3,7026,6,1,1
813,77,553466,3204526,1,2757081,8639,3,57550,258,1,1
814,18,553466,984459,1,865776,1334,2,10200,317,1,1
815,54,553466,2546264,1,2192622,3215,2,53612,238,1,1
816,78,553466,3671252,1,3159649,1064,2,54628,242,1,1
817,49,553466,1141219,1,1000428,27063,3,17243,319,1,1
818,87,553466,1865125,1,1614727,26940,3,17209,57,1,1
819,50,553466,2077129,1,1794815,2147,2,50460,238,1,1
820,73,553466,2506820,1,2158951,27063,3,25732,319,1,1
821,60,553466,2670043,1,2297652,3740,2,54282,238,1,1
822,19,553466,333617,1,299650,1377,2,35038,5,1,1
823,2,553466,22312,1,23139,1469,2,24161,21,1,1
824,36,553466,1479387,1,1288052,8518,3,28366,21,1,1
825,83,553466,3831094,1,3292418,\N,18,10990,6,1,1
826,87,553466,2910695,1,2501952,\N,5,1452,288,1,1
827,66,553466,2868271,1,2465988,3215,2,53612,238,1,1
828,66,553466,50481,1,47151,1447,2,24691,238,1,1
829,65,553466,3043337,1,2617142,\N,18,46016,47,1,1
830,87,553466,519218,1,461772,27006,3,397,161,1,1
831,13,553466,745977,2,659606,30673,3,32638,319,1,1
832,57,553466,2639447,1,2271741,\N,18,14682,88,1,1
833,89,553466,3846602,1,3305622,1249,2,46137,317,1,1
834,87,553466,3732415,1,3210642,29045,3,12461,6,1,1
835,87,553466,3743926,1,3220402,\N,18,10986,6,1,1
836,90,553466,3954675,2,2536866,\N,18,40627,247,1,1
837,9,553466,20384,1,21379,4918,3,7291,54,1,1
838,13,553466,808501,1,713354,1064,2,33664,242,1,1
839,68,553466,2838199,1,2439967,34075,5,1537,107,1,1
840,87,553466,3913643,1,3361928,\N,18,10990,6,1,1
841,87,553466,4118304,1,3533798,8933,3,56916,322,1,1
842,21,553466,942387,1,829987,1334,2,10200,317,1,1
843,61,553466,2670404,1,2297945,82,2,50817,319,1,1
844,90,553466,3954672,1,2536866,\N,18,40627,247,1,1
845,11,553466,132365,1,118951,27063,3,17243,319,1,1
846,87,553466,4204016,1,3606503,643,3,10988,6,1,1
847,58,553466,2741404,1,2357429,27063,3,53022,319,1,1
848,66,553466,3190518,1,2744883,\N,5,17189,73,1,1
849,87,553466,4229944,1,3628800,\N,18,58953,207,1,1
850,13,553466,811961,1,716332,9248,3,16601,247,1,1
851,87,553466,4147664,1,3558313,9306,3,56483,253,1,1
852,90,553466,4376417,1,3752500,1810,2,59645,319,1,1
853,62,553466,2970919,1,2554434,1334,2,29630,317,1,1
854,87,553466,4225362,1,3624885,9419,3,32905,255,1,1
855,79,553466,3040421,1,2614706,\N,18,46920,25,1,1
856,87,553466,3973760,1,3413224,\N,18,10990,6,1,1
857,87,553466,4192830,1,3596856,\N,18,10989,88,1,1
858,87,553466,4226119,1,3625507,\N,18,10989,6,1,1
859,8,553466,516765,1,459669,111,2,17785,242,1,1
860,17,553466,695791,1,616373,8622,3,31634,255,1,1
861,38,553466,1567575,1,1361145,\N,12,10986,6,1,1
862,9,652151,567330,1,504423,30673,3,32638,319,2,1
863,9,652151,267775,1,240680,\N,18,31230,322,2,1
864,56,652151,1393232,1,1215994,1261,2,918,6,2,1
865,22,652151,677406,1,600538,\N,18,14681,291,2,1
866,15,652151,63440,1,58787,87,2,22885,318,2,1
867,17,652151,870295,1,765456,\N,18,39805,322,2,1
868,52,652151,1721209,1,1490624,27031,3,32735,317,2,1
869,9,652151,584782,1,520056,\N,18,31552,322,2,1
870,23,652151,924725,1,814444,26858,3,8891,60,2,1
871,28,652151,47480,1,44511,5448,3,10821,248,2,1
872,39,652151,27360,1,27669,\N,18,8371,54,2,1
873,17,652151,412290,1,368045,\N,18,21294,26,2,1
874,29,652151,792291,1,699525,6732,3,29495,247,2,1
875,7,652151,297374,1,267037,27063,3,25732,319,2,1
876,10,652151,467821,1,415785,9079,3,37410,256,2,1
877,32,652151,1508864,1,1312021,\N,18,39179,322,2,1
878,29,652151,1518258,2,1320056,\N,18,10989,6,2,1
879,9,652151,305769,1,274588,8703,3,26777,319,2,1
880,22,652151,921286,1,811572,8703,3,34880,319,2,1
